Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/01  01:00:00,46359074.93593144,46359074.93593143,6791184.0 
 01/01  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  07:00:00,62835664.11785701,62835664.11785701,6791184.0 
 01/01  08:00:00,46641429.03377286,46641429.03377286,6791184.0 
 01/01  09:00:00,46320927.947663698,46320927.947663698,6791184.0 
 01/01  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/01  11:00:00,46333177.971896018,46333177.97189601,6791184.0 
 01/01  12:00:00,46294868.38195652,46294868.38195651,6791184.0 
 01/01  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/01  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/01  15:00:00,46297049.95146436,46297049.951464358,6791184.0 
 01/01  16:00:00,46363740.30021446,46363740.30021446,6791184.0 
 01/01  17:00:00,53321942.22249201,53321942.22249201,6791184.0 
 01/01  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/01  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/01  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/02  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  07:00:00,105949265.95942687,105949265.95942684,17143461.760821087 
 01/02  08:00:00,206305593.05254305,206305593.05254299,15838920.74414976 
 01/02  09:00:00,300428598.78655835,300428598.7865582,8067068.920487126 
 01/02  10:00:00,261685082.13638894,261685082.13638888,6791184.0 
 01/02  11:00:00,256793992.68375809,256793992.68375806,6791184.0 
 01/02  12:00:00,266013479.69952018,266013479.6995201,11367864.31038042 
 01/02  13:00:00,266271900.9758239,266271900.97582386,25841439.456366078 
 01/02  14:00:00,269886715.7630806,269886715.7630806,25620640.41258352 
 01/02  15:00:00,256556933.04770804,256556933.04770798,15518495.208334256 
 01/02  16:00:00,257364714.88299973,257364714.88299973,15487364.420394564 
 01/02  17:00:00,285491191.03451916,285491191.0345192,20388019.77498442 
 01/02  18:00:00,236667929.1981082,236667929.19810815,22838889.368780614 
 01/02  19:00:00,129987964.0706875,129987964.07068748,39029891.01613834 
 01/02  20:00:00,115152629.60503455,115152629.60503453,50819174.77814947 
 01/02  21:00:00,109397537.12167037,109397537.12167037,68745657.66592643 
 01/02  22:00:00,108776721.33095658,108776721.33095658,67752314.36298701 
 01/02  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/02  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/03  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/03  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  07:00:00,111114243.20463266,111114243.20463266,92708334.61397961 
 01/03  08:00:00,196744218.14102999,196744218.14102996,82068373.92433225 
 01/03  09:00:00,300630223.195436,300630223.19543597,30142604.700976015 
 01/03  10:00:00,262817238.4576549,262817238.45765484,7487531.053873889 
 01/03  11:00:00,258193845.4310061,258193845.43100608,6791184.0 
 01/03  12:00:00,283517631.11244937,283517631.11244937,15946887.076819472 
 01/03  13:00:00,296843936.22623637,296843936.2262363,25836734.419667975 
 01/03  14:00:00,299462845.1609333,299462845.16093328,25618712.636455418 
 01/03  15:00:00,283728203.82820227,283728203.8282022,15515703.936327894 
 01/03  16:00:00,283786729.29273656,283786729.29273656,15483706.16431194 
 01/03  17:00:00,293411295.71223166,293411295.71223166,20386110.875055795 
 01/03  18:00:00,227292653.26520927,227292653.26520924,11047127.643870976 
 01/03  19:00:00,128660433.62239942,128660433.62239942,11207477.29564129 
 01/03  20:00:00,111559738.69194886,111559738.69194886,6911458.200151731 
 01/03  21:00:00,101390163.22982311,101390163.22982311,13690864.796441038 
 01/03  22:00:00,98398679.62221971,98398679.62221973,38944695.96284194 
 01/03  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/03  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/04  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/04  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  07:00:00,93725715.24894475,93725715.24894476,57967889.33616234 
 01/04  08:00:00,159001788.76613603,159001788.76613603,22698150.348278539 
 01/04  09:00:00,296208966.7051927,296208966.7051926,6791184.0 
 01/04  10:00:00,275970361.77371028,275970361.77371028,6791184.0 
 01/04  11:00:00,281856352.8287272,281856352.8287271,6791184.0 
 01/04  12:00:00,298739051.9779834,298739051.97798338,15947396.408655078 
 01/04  13:00:00,302500650.42407706,302500650.424077,25838652.260834017 
 01/04  14:00:00,313766705.75118127,313766705.75118127,25619340.84060882 
 01/04  15:00:00,299742683.7181087,299742683.7181086,15515095.318828807 
 01/04  16:00:00,294789320.18236246,294789320.18236246,15482816.288772766 
 01/04  17:00:00,306363592.42719587,306363592.42719587,20386612.44877528 
 01/04  18:00:00,234743447.66033868,234743447.66033865,11045902.54481966 
 01/04  19:00:00,131024417.5736672,131024417.57366717,10977978.940294937 
 01/04  20:00:00,111559738.69194886,111559738.69194886,9494850.374239833 
 01/04  21:00:00,100901029.364719,100901029.364719,12427485.35655166 
 01/04  22:00:00,96258131.91784151,96258131.91784151,15809612.447684775 
 01/04  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/04  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/05  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/05  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  07:00:00,89722319.79179794,89722319.79179794,69392056.64176965 
 01/05  08:00:00,157096987.58471958,157096987.58471958,51680840.31390658 
 01/05  09:00:00,297831847.6394925,297831847.63949248,12784066.386484806 
 01/05  10:00:00,271198661.4107453,271198661.4107454,6791184.0 
 01/05  11:00:00,277701502.63050308,277701502.630503,6791184.0 
 01/05  12:00:00,294539912.6358388,294539912.6358388,15947909.79651622 
 01/05  13:00:00,297950453.5850165,297950453.5850165,25840924.264949118 
 01/05  14:00:00,304045589.25702229,304045589.2570222,25621044.909884506 
 01/05  15:00:00,287139433.8800393,287139433.8800392,15516314.255504402 
 01/05  16:00:00,281113463.04567107,281113463.0456709,15483937.134330329 
 01/05  17:00:00,289221372.2577329,289221372.25773289,20387752.962798396 
 01/05  18:00:00,227363687.50472898,227363687.50472898,11038241.809442459 
 01/05  19:00:00,128973682.7223565,128973682.7223565,10977687.65025933 
 01/05  20:00:00,111559738.69194886,111559738.69194886,12021732.51766733 
 01/05  21:00:00,100901029.364719,100901029.364719,24952381.902849445 
 01/05  22:00:00,96258131.91784151,96258131.91784151,18056121.48356784 
 01/05  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/05  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/06  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/06  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  07:00:00,89020742.23155928,89020742.23155928,36766076.601510528 
 01/06  08:00:00,152878155.21714539,152878155.21714539,30395565.566660137 
 01/06  09:00:00,298543546.9648933,298543546.9648932,12288051.60226609 
 01/06  10:00:00,276092696.50793847,276092696.5079384,6791184.0 
 01/06  11:00:00,285822536.45472869,285822536.4547286,6791184.0 
 01/06  12:00:00,302956581.839592,302956581.839592,15948596.34968045 
 01/06  13:00:00,305258097.52985808,305258097.529858,25842573.532732518 
 01/06  14:00:00,315735880.67567029,315735880.67567029,25622554.00878589 
 01/06  15:00:00,300496910.0461631,300496910.046163,15516199.441007406 
 01/06  16:00:00,295376554.9544973,295376554.9544972,15483517.940809304 
 01/06  17:00:00,304490849.87862488,304490849.87862488,20388039.512751577 
 01/06  18:00:00,231247848.53048948,231247848.53048948,14621253.993168869 
 01/06  19:00:00,129221228.74775054,129221228.74775054,22507367.821266883 
 01/06  20:00:00,111634493.66413874,111634493.66413874,22791230.067562049 
 01/06  21:00:00,100901304.18697015,100901304.18697015,29943853.671858886 
 01/06  22:00:00,96258131.91784151,96258131.91784151,25454850.475933009 
 01/06  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/06  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/07  01:00:00,46745513.81922844,46745513.81922843,6791184.0 
 01/07  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  07:00:00,89025109.42276365,89025109.42276365,58233423.296858217 
 01/07  08:00:00,101441272.84720081,101441272.84720081,50955158.2735004 
 01/07  09:00:00,123061219.66330305,123061219.66330305,10360003.188272337 
 01/07  10:00:00,142856860.95255519,142856860.95255513,6791184.0 
 01/07  11:00:00,152601918.69072718,152601918.69072718,6791184.0 
 01/07  12:00:00,168776720.3001751,168776720.3001751,6791184.0 
 01/07  13:00:00,124757300.87160665,124757300.87160662,6791184.0 
 01/07  14:00:00,108163996.92075143,108163996.92075143,6791184.0 
 01/07  15:00:00,92345596.3280352,92345596.3280352,6791184.0 
 01/07  16:00:00,78128991.36824037,78128991.36824036,6791184.0 
 01/07  17:00:00,80339159.31401956,80339159.31401958,6791184.0 
 01/07  18:00:00,81067366.95544718,81067366.95544718,6791184.0 
 01/07  19:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/07  20:00:00,49290893.81922844,49290893.81922844,6791184.0 
 01/07  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/07  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/07  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/07  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  07:00:00,62835260.56584349,62835260.56584349,6791184.0 
 01/08  08:00:00,46636956.98861474,46636956.98861474,6791184.0 
 01/08  09:00:00,46346575.85160996,46346575.85160995,6791184.0 
 01/08  10:00:00,46288814.02369006,46288814.02369006,6791184.0 
 01/08  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/08  12:00:00,54573954.589125,54573954.589125,6791184.0 
 01/08  13:00:00,61035697.02641001,61035697.02641001,6791184.0 
 01/08  14:00:00,64593660.012119207,64593660.012119207,6791184.0 
 01/08  15:00:00,55394699.92718892,55394699.927188929,6791184.0 
 01/08  16:00:00,46340081.07936324,46340081.079363238,6791184.0 
 01/08  17:00:00,50045282.17486653,50045282.17486654,6791184.0 
 01/08  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/08  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/08  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/09  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  07:00:00,109508608.4651904,109508608.4651904,96494633.3596847 
 01/09  08:00:00,181344011.90398256,181344011.90398256,79667698.1026776 
 01/09  09:00:00,299848571.26320609,299848571.263206,28926949.93274172 
 01/09  10:00:00,263762234.53275914,263762234.5327591,7131793.053416562 
 01/09  11:00:00,268826171.71978136,268826171.7197813,6791184.0 
 01/09  12:00:00,294757308.4330966,294757308.4330966,11371178.532639347 
 01/09  13:00:00,298276946.4390889,298276946.4390889,25825343.622186327 
 01/09  14:00:00,303683505.7471414,303683505.7471415,25626527.273220876 
 01/09  15:00:00,284621323.5203824,284621323.52038237,15531551.46699175 
 01/09  16:00:00,276839013.7803264,276839013.78032639,15504208.373563325 
 01/09  17:00:00,286936018.74600967,286936018.74600967,20386051.832971127 
 01/09  18:00:00,229122293.3522485,229122293.35224844,11037965.460885033 
 01/09  19:00:00,128856564.46939254,128856564.46939254,16649030.76400303 
 01/09  20:00:00,111559738.69194886,111559738.69194886,12272301.988991209 
 01/09  21:00:00,100945941.2240325,100945941.2240325,23043845.319195875 
 01/09  22:00:00,97526973.60474128,97526973.60474128,48437962.42262846 
 01/09  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/09  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/10  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/10  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  07:00:00,97931342.25495996,97931342.25495996,87673480.48708049 
 01/10  08:00:00,164900327.1116373,164900327.1116373,66029743.612378139 
 01/10  09:00:00,298378008.4955602,298378008.4955602,19791527.31548663 
 01/10  10:00:00,269062620.4525294,269062620.4525293,6791184.0 
 01/10  11:00:00,275659396.780838,275659396.780838,6791184.0 
 01/10  12:00:00,289334385.8667113,289334385.86671128,15955665.679823803 
 01/10  13:00:00,294872378.12723746,294872378.1272374,25843098.646989097 
 01/10  14:00:00,303802910.72438767,303802910.72438767,25627468.21857206 
 01/10  15:00:00,285985348.2884365,285985348.2884365,15550142.561034492 
 01/10  16:00:00,274123983.7171196,274123983.7171195,15521777.88500547 
 01/10  17:00:00,286331232.4373632,286331232.4373632,20383038.85608148 
 01/10  18:00:00,228807831.61611105,228807831.61611099,11030326.754600075 
 01/10  19:00:00,128969880.31933671,128969880.31933669,10982535.732748602 
 01/10  20:00:00,111559738.69194886,111559738.69194886,19259304.808550493 
 01/10  21:00:00,100901029.364719,100901029.364719,44675468.3878593 
 01/10  22:00:00,96258131.91784151,96258131.91784151,56285399.03235358 
 01/10  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/10  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/11  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/11  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  07:00:00,90667813.33506635,90667813.33506634,77112755.05070766 
 01/11  08:00:00,158543380.37078966,158543380.37078966,60145637.38683569 
 01/11  09:00:00,298892825.7809932,298892825.78099319,25378731.250350279 
 01/11  10:00:00,265838172.75117783,265838172.7511778,6951645.1805204539 
 01/11  11:00:00,262406561.2215836,262406561.22158358,6791184.0 
 01/11  12:00:00,288329538.0545196,288329538.0545196,15959210.2924838 
 01/11  13:00:00,292520684.1984837,292520684.1984837,25843037.767873 
 01/11  14:00:00,297961205.3350711,297961205.3350711,25626793.805965369 
 01/11  15:00:00,280079292.6256715,280079292.62567147,15550049.646416396 
 01/11  16:00:00,269724168.81176349,269724168.8117634,15518272.797094737 
 01/11  17:00:00,285746740.4319217,285746740.4319217,20381224.526823597 
 01/11  18:00:00,231929276.54616864,231929276.54616855,12755667.095938109 
 01/11  19:00:00,129135187.62705483,129135187.62705483,19289719.42962626 
 01/11  20:00:00,111579313.38241059,111579313.38241062,16791898.205000685 
 01/11  21:00:00,100901029.364719,100901029.364719,18726138.8375388 
 01/11  22:00:00,96258131.91784151,96258131.91784151,37541843.17189095 
 01/11  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/11  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/12  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/12  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  07:00:00,89019891.2850349,89019891.2850349,53580914.19686556 
 01/12  08:00:00,151118364.52765776,151118364.52765776,50279245.13465239 
 01/12  09:00:00,298676441.05150488,298676441.0515048,37271768.09275178 
 01/12  10:00:00,266649902.49666245,266649902.49666239,11897387.402905222 
 01/12  11:00:00,259961688.77218295,259961688.77218295,6791184.0 
 01/12  12:00:00,282906996.6748345,282906996.6748345,12042181.864660697 
 01/12  13:00:00,299768009.65848687,299768009.65848687,25893265.101452274 
 01/12  14:00:00,308308732.65705838,308308732.65705838,24866337.742397734 
 01/12  15:00:00,291076777.93173989,291076777.93173989,15534374.248584815 
 01/12  16:00:00,292295289.8342928,292295289.83429279,15512174.093127206 
 01/12  17:00:00,298127722.21724626,298127722.2172462,20371429.04599584 
 01/12  18:00:00,227840877.62527148,227840877.62527145,15308740.853002657 
 01/12  19:00:00,129069339.5324587,129069339.53245868,6791184.0 
 01/12  20:00:00,111571337.52150968,111571337.52150968,11060905.554130959 
 01/12  21:00:00,100901029.364719,100901029.364719,8192014.599772409 
 01/12  22:00:00,96258131.91784151,96258131.91784151,28271103.282974286 
 01/12  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/12  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/13  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/13  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  07:00:00,89037341.62765318,89037341.62765315,58632391.48901888 
 01/13  08:00:00,154468812.35108275,154468812.35108275,33634250.63769142 
 01/13  09:00:00,299150844.5526339,299150844.5526338,12131287.67431315 
 01/13  10:00:00,280841574.22948607,280841574.22948607,6791184.0 
 01/13  11:00:00,300996808.8058592,300996808.8058592,6791184.0 
 01/13  12:00:00,326656397.098395,326656397.09839496,15962087.331412908 
 01/13  13:00:00,335753083.44958326,335753083.4495832,25845634.838654337 
 01/13  14:00:00,352841613.8789574,352841613.8789574,24955395.270842557 
 01/13  15:00:00,341090194.34780487,341090194.34780487,16178411.512716135 
 01/13  16:00:00,325354083.9803156,325354083.98031559,15515348.803182647 
 01/13  17:00:00,334178612.66295239,334178612.66295239,20010815.464750388 
 01/13  18:00:00,242097055.82714493,242097055.82714493,11432239.020896405 
 01/13  19:00:00,129035166.58994767,129035166.58994767,10975928.209022774 
 01/13  20:00:00,115608615.154026,115608615.154026,6791184.0 
 01/13  21:00:00,102059660.70115698,102059660.70115698,6791184.0 
 01/13  22:00:00,96258131.91784151,96258131.91784151,6791184.0 
 01/13  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/13  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/14  01:00:00,46745513.81922844,46745513.81922843,6791184.0 
 01/14  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  07:00:00,89044189.92704563,89044189.92704563,29035295.820431688 
 01/14  08:00:00,96620923.40548849,96620923.4054885,8504209.23879228 
 01/14  09:00:00,137202457.1308302,137202457.13083018,6791184.0 
 01/14  10:00:00,161079234.39166836,161079234.39166836,6791184.0 
 01/14  11:00:00,177092745.82161967,177092745.8216196,6791184.0 
 01/14  12:00:00,197898965.00843666,197898965.00843666,6791184.0 
 01/14  13:00:00,156125450.0954457,156125450.09544567,6791184.0 
 01/14  14:00:00,142532665.47397013,142532665.47397013,6791184.0 
 01/14  15:00:00,138292890.9481095,138292890.94810949,6791184.0 
 01/14  16:00:00,126470765.4935955,126470765.4935955,6791184.0 
 01/14  17:00:00,120855936.11927206,120855936.11927206,6791184.0 
 01/14  18:00:00,116027373.14075531,116027373.1407553,6791184.0 
 01/14  19:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/14  20:00:00,49290893.81922844,49290893.81922844,6791184.0 
 01/14  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/14  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/14  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/14  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  07:00:00,62860945.298750068,62860945.298750068,6791184.0 
 01/15  08:00:00,46870202.78658094,46870202.78658094,6791184.0 
 01/15  09:00:00,46331494.917984548,46331494.917984548,6791184.0 
 01/15  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  14:00:00,46309390.11469676,46309390.114696759,6791184.0 
 01/15  15:00:00,52960681.121814537,52960681.121814537,6791184.0 
 01/15  16:00:00,67096427.934221398,67096427.934221398,6791184.0 
 01/15  17:00:00,50311616.183017898,50311616.183017898,6791184.0 
 01/15  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/15  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/15  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  07:00:00,62841337.27468161,62841337.27468161,6791184.0 
 01/16  08:00:00,46657117.90353035,46657117.90353035,6791184.0 
 01/16  09:00:00,46318762.07334147,46318762.07334146,6791184.0 
 01/16  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  15:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  16:00:00,46331691.087503578,46331691.08750356,6791184.0 
 01/16  17:00:00,47229888.18988406,47229888.18988405,6791184.0 
 01/16  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/16  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/16  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/17  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  07:00:00,101661619.20342753,101661619.20342753,6791184.0 
 01/17  08:00:00,152232696.98051516,152232696.98051519,6791184.0 
 01/17  09:00:00,331252443.1613889,331252443.1613889,6791184.0 
 01/17  10:00:00,310427041.8626252,310427041.8626251,6791184.0 
 01/17  11:00:00,311322285.64852228,311322285.6485222,6791184.0 
 01/17  12:00:00,328513617.0971835,328513617.0971835,11375972.99059913 
 01/17  13:00:00,331281860.25322017,331281860.2532201,25851951.914830764 
 01/17  14:00:00,343538650.8609414,343538650.8609414,25635185.11634795 
 01/17  15:00:00,318794097.34307518,318794097.34307518,15553794.16259018 
 01/17  16:00:00,315493457.68964287,315493457.68964287,15521542.296516922 
 01/17  17:00:00,342331707.4388725,342331707.4388725,20385377.000528248 
