Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/01  01:00:00,46359074.93593144,46359074.93593143,6791184.0 
 01/01  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/01  07:00:00,62835664.11785701,62835664.11785701,6791184.0 
 01/01  08:00:00,46641429.03377286,46641429.03377286,6791184.0 
 01/01  09:00:00,46320927.947663698,46320927.947663698,6791184.0 
 01/01  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/01  11:00:00,46333177.971896018,46333177.97189601,6791184.0 
 01/01  12:00:00,46294868.38195652,46294868.38195651,6791184.0 
 01/01  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/01  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/01  15:00:00,46297049.95146436,46297049.951464358,6791184.0 
 01/01  16:00:00,46363740.30021446,46363740.30021446,6791184.0 
 01/01  17:00:00,53321942.22249201,53321942.22249201,6791184.0 
 01/01  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/01  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/01  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/01  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/02  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/02  07:00:00,102260573.54914749,102260573.54914749,16765126.867798359 
 01/02  08:00:00,194923276.27221684,194923276.27221684,15574128.540934235 
 01/02  09:00:00,298556918.5009955,298556918.50099548,8053834.62149177 
 01/02  10:00:00,261478917.95200277,261478917.9520027,6791184.0 
 01/02  11:00:00,257010288.70320357,257010288.70320357,6791184.0 
 01/02  12:00:00,266329473.24738959,266329473.24738956,11367889.301236343 
 01/02  13:00:00,266482595.91271986,266482595.91271983,25841479.469324545 
 01/02  14:00:00,270135930.77257826,270135930.77257826,25620690.123423928 
 01/02  15:00:00,256836150.69913636,256836150.69913633,15518670.300776598 
 01/02  16:00:00,257661247.51879854,257661247.5187985,15487565.449794196 
 01/02  17:00:00,285744291.44542548,285744291.4454254,20388130.861886484 
 01/02  18:00:00,236677567.00223578,236677567.00223575,23153717.449339805 
 01/02  19:00:00,129331873.05994855,129331873.05994857,39451452.559779319 
 01/02  20:00:00,113926383.26467364,113926383.26467365,51266565.05057907 
 01/02  21:00:00,106584303.72641552,106584303.72641552,69144366.89786546 
 01/02  22:00:00,104690328.47616224,104690328.47616226,68398357.45742244 
 01/02  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/02  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/03  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/03  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/03  07:00:00,107060831.80630924,107060831.80630926,92942511.55871408 
 01/03  08:00:00,185807527.36058299,185807527.360583,81942585.74267845 
 01/03  09:00:00,299434250.9279728,299434250.9279728,29953275.637119377 
 01/03  10:00:00,262893059.32607348,262893059.32607348,7526524.318975408 
 01/03  11:00:00,258520135.3952629,258520135.3952629,6791184.0 
 01/03  12:00:00,284022125.566169,284022125.56616899,15946656.934440356 
 01/03  13:00:00,297261268.02625986,297261268.02625986,25838587.04902881 
 01/03  14:00:00,299852011.3705479,299852011.3705479,25618889.956522049 
 01/03  15:00:00,284312273.7689951,284312273.7689951,15517361.804768399 
 01/03  16:00:00,284304721.06662717,284304721.066627,15485623.30485236 
 01/03  17:00:00,293825271.4283366,293825271.4283366,20387158.970070393 
 01/03  18:00:00,227193280.74226103,227193280.742261,11048841.308480233 
 01/03  19:00:00,128632984.63847497,128632984.63847497,11262675.961743474 
 01/03  20:00:00,111532289.70802439,111532289.7080244,6961168.148385997 
 01/03  21:00:00,100888172.62045086,100888172.62045087,13953583.756518592 
 01/03  22:00:00,97422763.59462936,97422763.59462936,39431699.53034095 
 01/03  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/03  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/04  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/04  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/04  07:00:00,91299193.20806213,91299193.20806213,58132330.31582601 
 01/04  08:00:00,156282491.6761595,156282491.6761595,22701383.7648102 
 01/04  09:00:00,296500580.0212878,296500580.0212878,6791184.0 
 01/04  10:00:00,276600716.9769557,276600716.9769558,6791184.0 
 01/04  11:00:00,282454469.6675688,282454469.66756877,6791184.0 
 01/04  12:00:00,299105862.7765985,299105862.7765985,15947482.814589216 
 01/04  13:00:00,302764501.05109599,302764501.0510959,25839646.68947851 
 01/04  14:00:00,314216719.53175,314216719.53175,25619638.035202076 
 01/04  15:00:00,300638388.78076776,300638388.78076776,15517416.693760679 
 01/04  16:00:00,295625019.398035,295625019.39803496,15485505.118354138 
 01/04  17:00:00,307155988.5592028,307155988.5592028,20388079.517611706 
 01/04  18:00:00,234871523.89835993,234871523.8983599,11048326.393824157 
 01/04  19:00:00,131024449.32616984,131024449.32616984,10982348.370123648 
 01/04  20:00:00,111532289.70802439,111532289.7080244,9626525.806321556 
 01/04  21:00:00,100873580.38079453,100873580.38079456,12748531.693994416 
 01/04  22:00:00,96230682.93391708,96230682.93391708,16238028.790781126 
 01/04  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/04  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/05  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/05  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/05  07:00:00,89000700.85617469,89000700.8561747,69592856.8235225 
 01/05  08:00:00,154944371.28452558,154944371.28452558,51377052.27593007 
 01/05  09:00:00,298225860.4661107,298225860.4661106,12800983.06552603 
 01/05  10:00:00,271901974.30750307,271901974.30750307,6791184.0 
 01/05  11:00:00,278477322.5578983,278477322.55789819,6791184.0 
 01/05  12:00:00,295157964.2955879,295157964.2955879,15948598.791354647 
 01/05  13:00:00,298085577.9784588,298085577.97845879,25841973.328951159 
 01/05  14:00:00,304676195.1911441,304676195.1911441,25621440.397180764 
 01/05  15:00:00,288018650.04675957,288018650.04675957,15518751.938371672 
 01/05  16:00:00,281887652.63518896,281887652.635189,15486758.9512772 
 01/05  17:00:00,289724263.8335897,289724263.8335897,20389296.46199042 
 01/05  18:00:00,227407960.8352691,227407960.8352691,11043713.373062579 
 01/05  19:00:00,128992103.75604819,128992103.75604819,10982530.691100507 
 01/05  20:00:00,111535034.85058977,111535034.85058977,12447217.33822196 
 01/05  21:00:00,100873580.38079453,100873580.38079456,25516840.05877628 
 01/05  22:00:00,96230682.93391708,96230682.93391708,18438708.90799024 
 01/05  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/05  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/06  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/06  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/06  07:00:00,89004156.4737705,89004156.4737705,36958334.25876058 
 01/06  08:00:00,150822250.68799145,150822250.68799145,30360228.280114876 
 01/06  09:00:00,298902316.9725207,298902316.9725207,12342176.770078255 
 01/06  10:00:00,276815891.4647252,276815891.46472516,6791184.0 
 01/06  11:00:00,286573922.4301162,286573922.4301161,6791184.0 
 01/06  12:00:00,303497117.05278226,303497117.0527822,15949274.049683422 
 01/06  13:00:00,305610210.66021046,305610210.6602104,25843605.674882879 
 01/06  14:00:00,316526281.7921716,316526281.7921716,25622915.906031059 
 01/06  15:00:00,301433145.2607284,301433145.26072838,15518605.30303242 
 01/06  16:00:00,296182610.4382987,296182610.43829867,15486308.909367416 
 01/06  17:00:00,305028435.6406883,305028435.64068827,20389562.32246898 
 01/06  18:00:00,231349508.46260868,231349508.46260868,14762234.636357446 
 01/06  19:00:00,129234473.20057093,129234473.20057093,23152021.758303584 
 01/06  20:00:00,111637370.27356977,111637370.27356978,23492172.13952085 
 01/06  21:00:00,100881816.78002598,100881816.78002602,30675390.676765857 
 01/06  22:00:00,96230682.93391708,96230682.93391708,26045886.317512976 
 01/06  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/06  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/07  01:00:00,46745513.81922844,46745513.81922843,6791184.0 
 01/07  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/07  07:00:00,88997660.43883918,88997660.43883918,58663002.14266235 
 01/07  08:00:00,99577273.02174729,99577273.02174729,51141068.1007963 
 01/07  09:00:00,121974719.96402055,121974719.96402055,10386433.24181709 
 01/07  10:00:00,142971275.74336673,142971275.74336673,6791184.0 
 01/07  11:00:00,152947387.799776,152947387.79977597,6791184.0 
 01/07  12:00:00,168997669.24469147,168997669.24469147,6791184.0 
 01/07  13:00:00,124841727.79139912,124841727.7913991,6791184.0 
 01/07  14:00:00,108163118.37362582,108163118.37362582,6791184.0 
 01/07  15:00:00,92334345.97742747,92334345.97742749,6791184.0 
 01/07  16:00:00,78136584.77429278,78136584.7742928,6791184.0 
 01/07  17:00:00,80319869.18802779,80319869.18802779,6791184.0 
 01/07  18:00:00,81039917.97152272,81039917.97152272,6791184.0 
 01/07  19:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/07  20:00:00,49290893.81922844,49290893.81922844,6791184.0 
 01/07  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/07  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/07  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/07  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/08  07:00:00,62835260.56584349,62835260.56584349,6791184.0 
 01/08  08:00:00,46636956.98861474,46636956.98861474,6791184.0 
 01/08  09:00:00,46346575.85160996,46346575.85160995,6791184.0 
 01/08  10:00:00,46288814.02369006,46288814.02369006,6791184.0 
 01/08  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/08  12:00:00,54701928.70533972,54701928.70533972,6791184.0 
 01/08  13:00:00,61695117.23763472,61695117.23763472,6791184.0 
 01/08  14:00:00,63006413.91755174,63006413.91755174,6791184.0 
 01/08  15:00:00,57950487.89086054,57950487.89086054,6791184.0 
 01/08  16:00:00,48471457.40649047,48471457.40649046,6791184.0 
 01/08  17:00:00,50045282.17486653,50045282.17486654,6791184.0 
 01/08  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/08  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/08  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/08  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/09  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/09  07:00:00,105778938.79505313,105778938.79505316,96889247.43919902 
 01/09  08:00:00,172784185.68876834,172784185.6887683,79716356.30987537 
 01/09  09:00:00,298884153.6358073,298884153.6358073,28910443.159108703 
 01/09  10:00:00,264046303.54141695,264046303.54141695,7153372.121810908 
 01/09  11:00:00,269201869.8674401,269201869.8674401,6791184.0 
 01/09  12:00:00,295110483.1378661,295110483.137866,11371177.066587247 
 01/09  13:00:00,298487639.11718288,298487639.1171828,25825344.526644198 
 01/09  14:00:00,303900414.7104537,303900414.7104537,25626527.318238025 
 01/09  15:00:00,285225986.9247713,285225986.9247713,15530409.303807028 
 01/09  16:00:00,277238614.61247786,277238614.6124778,15504367.662497217 
 01/09  17:00:00,287219320.1131449,287219320.1131449,20386032.46369545 
 01/09  18:00:00,229071049.72792525,229071049.72792525,11037928.67804038 
 01/09  19:00:00,128871531.36763032,128871531.36763032,17075957.21151674 
 01/09  20:00:00,111532289.70802439,111532289.7080244,12607206.2832643 
 01/09  21:00:00,100873580.38079453,100873580.38079456,23446895.516935365 
 01/09  22:00:00,96729949.62632433,96729949.62632434,49129039.10656021 
 01/09  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/09  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/10  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/10  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/10  07:00:00,94635613.05738601,94635613.05738603,87810735.47292179 
 01/10  08:00:00,161414125.49570105,161414125.49570105,66134244.968756947 
 01/10  09:00:00,298192609.3702124,298192609.3702124,19727023.770133076 
 01/10  10:00:00,269442376.9670128,269442376.96701279,6791184.0 
 01/10  11:00:00,276173757.79102209,276173757.79102209,6791184.0 
 01/10  12:00:00,289807360.9193417,289807360.9193417,15955239.046248854 
 01/10  13:00:00,294969072.86236897,294969072.8623689,25843327.62348593 
 01/10  14:00:00,304218909.8900586,304218909.8900586,25627531.382415825 
 01/10  15:00:00,286462744.41062107,286462744.410621,15549296.2072017 
 01/10  16:00:00,274724436.9722598,274724436.9722597,15522265.49000511 
 01/10  17:00:00,286694767.7531904,286694767.75319036,20383349.645747499 
 01/10  18:00:00,228842009.9373682,228842009.93736816,11030993.28071251 
 01/10  19:00:00,128980107.30572193,128980107.30572193,11089535.916910924 
 01/10  20:00:00,111532289.70802439,111532289.7080244,19794463.706476064 
 01/10  21:00:00,100873580.38079453,100873580.38079456,45410721.177827607 
 01/10  22:00:00,96230682.93391708,96230682.93391708,57022816.75482992 
 01/10  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/10  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/11  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/11  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/11  07:00:00,89132542.94802824,89132542.94802825,77263362.82544558 
 01/11  08:00:00,156359894.32661227,156359894.3266123,59259237.57014745 
 01/11  09:00:00,299124315.1241562,299124315.1241562,25334013.55299755 
 01/11  10:00:00,266353638.89307926,266353638.89307923,6894830.146914374 
 01/11  11:00:00,262849242.72467897,262849242.72467888,6791184.0 
 01/11  12:00:00,288739978.61954739,288739978.6195473,15958422.3978944 
 01/11  13:00:00,292653927.23656299,292653927.23656299,25843366.292825946 
 01/11  14:00:00,298471376.5451119,298471376.5451119,25627239.690259678 
 01/11  15:00:00,280844194.0750237,280844194.07502368,15550742.501397592 
 01/11  16:00:00,270343858.4895334,270343858.4895334,15519049.24384916 
 01/11  17:00:00,286153998.7306059,286153998.7306059,20381714.920818915 
 01/11  18:00:00,231939038.0468992,231939038.04689918,12958930.201482768 
 01/11  19:00:00,129145077.9994989,129145077.9994989,19840577.765265656 
 01/11  20:00:00,111574442.0323799,111574442.03237993,17238170.866142915 
 01/11  21:00:00,100873580.38079453,100873580.38079456,18519884.044142974 
 01/11  22:00:00,96230682.93391708,96230682.93391708,34836717.387620169 
 01/11  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/11  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/12  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/12  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/12  07:00:00,89009706.12984696,89009706.12984696,53634665.6820641 
 01/12  08:00:00,149204168.55602355,149204168.55602355,48555995.62968412 
 01/12  09:00:00,298961043.34164938,298961043.34164938,37028928.56105196 
 01/12  10:00:00,267185269.7976275,267185269.79762746,11644270.668907756 
 01/12  11:00:00,260376914.03860779,260376914.03860779,6791184.0 
 01/12  12:00:00,283336079.1496345,283336079.1496345,15961420.18045938 
 01/12  13:00:00,300048695.783905,300048695.78390499,25843601.74714364 
 01/12  14:00:00,309042340.51210519,309042340.51210519,25626858.349842244 
 01/12  15:00:00,291908509.0513033,291908509.05130329,15548407.274793067 
 01/12  16:00:00,293006370.55571427,293006370.55571416,15516241.086604583 
 01/12  17:00:00,298525822.7303113,298525822.7303112,20380336.08652124 
 01/12  18:00:00,227849950.04845644,227849950.04845644,11055485.670425993 
 01/12  19:00:00,129071752.47732765,129071752.47732765,10970630.660462063 
 01/12  20:00:00,111567265.93091414,111567265.93091414,7001862.765136332 
 01/12  21:00:00,100873580.38079453,100873580.38079456,12629498.902518459 
 01/12  22:00:00,96230682.93391708,96230682.93391708,28864259.991711353 
 01/12  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/12  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/13  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 01/13  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/13  07:00:00,89028899.67819944,89028899.67819944,58528192.24982529 
 01/13  08:00:00,152769867.09482045,152769867.09482045,33674591.90411004 
 01/13  09:00:00,299570212.95324918,299570212.95324918,12214196.728982008 
 01/13  10:00:00,281515176.7100914,281515176.7100913,6791184.0 
 01/13  11:00:00,301781412.6115177,301781412.61151769,6791184.0 
 01/13  12:00:00,327307453.90381088,327307453.9038108,11646353.342199048 
 01/13  13:00:00,336120365.55544427,336120365.5554442,25957435.672116694 
 01/13  14:00:00,354131118.35571327,354131118.3557132,25210452.04090009 
 01/13  15:00:00,342481318.5275673,342481318.52756729,15536769.83691789 
 01/13  16:00:00,326192440.23614206,326192440.236142,15510411.145005696 
 01/13  17:00:00,334565986.8307526,334565986.8307526,20372714.539407448 
 01/13  18:00:00,242102354.40287078,242102354.4028707,15306504.994233013 
 01/13  19:00:00,129031787.80375326,129031787.80375324,6791184.0 
 01/13  20:00:00,115574062.99642992,115574062.99642995,6791184.0 
 01/13  21:00:00,102028234.80186767,102028234.8018677,10920685.083599173 
 01/13  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 01/13  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 01/13  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 01/14  01:00:00,46745513.81922844,46745513.81922843,6791184.0 
 01/14  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/14  07:00:00,89019187.05832897,89019187.05832897,29594884.248680496 
 01/14  08:00:00,95889355.72027111,95889355.72027111,8537036.624846992 
 01/14  09:00:00,137226487.06003458,137226487.0600346,6791184.0 
 01/14  10:00:00,161545297.10223506,161545297.10223503,6791184.0 
 01/14  11:00:00,177534195.14390583,177534195.1439058,6791184.0 
 01/14  12:00:00,198064312.69599173,198064312.69599173,6791184.0 
 01/14  13:00:00,156075553.36035056,156075553.36035056,6791184.0 
 01/14  14:00:00,142411815.9489792,142411815.94897918,6791184.0 
 01/14  15:00:00,138150485.6823208,138150485.68232084,6791184.0 
 01/14  16:00:00,126164108.93577843,126164108.93577841,6791184.0 
 01/14  17:00:00,120594702.90656132,120594702.90656135,6791184.0 
 01/14  18:00:00,115859765.61866775,115859765.61866777,6791184.0 
 01/14  19:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/14  20:00:00,49290893.81922844,49290893.81922844,6791184.0 
 01/14  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/14  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/14  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/14  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/15  07:00:00,62860945.298750068,62860945.298750068,6791184.0 
 01/15  08:00:00,46870202.78658094,46870202.78658094,6791184.0 
 01/15  09:00:00,46331494.917984548,46331494.917984548,6791184.0 
 01/15  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/15  14:00:00,46309390.11469676,46309390.114696759,6791184.0 
 01/15  15:00:00,58350017.816427487,58350017.816427487,6791184.0 
 01/15  16:00:00,62799817.4619862,62799817.4619862,6791184.0 
 01/15  17:00:00,50311616.183017898,50311616.183017898,6791184.0 
 01/15  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/15  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/15  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/15  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/16  07:00:00,62841337.27468161,62841337.27468161,6791184.0 
 01/16  08:00:00,46657117.90353035,46657117.90353035,6791184.0 
 01/16  09:00:00,46318762.07334147,46318762.07334146,6791184.0 
 01/16  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  15:00:00,46288812.51597283,46288812.51597283,6791184.0 
 01/16  16:00:00,46331691.087503578,46331691.08750356,6791184.0 
 01/16  17:00:00,47229888.18988406,47229888.18988405,6791184.0 
 01/16  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 01/16  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 01/16  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/16  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/17  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/17  07:00:00,101674215.95346941,101674215.95346941,6791184.0 
 01/17  08:00:00,152307287.061885,152307287.061885,6791184.0 
 01/17  09:00:00,331983256.29314318,331983256.2931431,6791184.0 
 01/17  10:00:00,311392739.81152179,311392739.8115217,6791184.0 
 01/17  11:00:00,312198985.77293559,312198985.7729355,6791184.0 
 01/17  12:00:00,329604685.97435787,329604685.97435787,11375971.061441523 
 01/17  13:00:00,332203975.9370434,332203975.93704339,25851953.183705979 
 01/17  14:00:00,345299541.3039434,345299541.30394348,25635186.822878608 
 01/17  15:00:00,320026196.8082073,320026196.8082072,15553789.918132935 
 01/17  16:00:00,316436004.9305214,316436004.9305214,15521545.069912164 
 01/17  17:00:00,343196835.7923967,343196835.7923967,20385378.777068724 
